sample	type	UAR	Z
N204	N	1.280145118	1.82497935
N205	N	1.291305527	1.697347821
N206	N	1.272581079	-0.473462165
N207	N	1.27851859	1.79156802
N208	N	1.294462788	2.418517479
N209	N	1.295286598	3.428542751
N210	N	1.282558552	1.746698863
N211	N	1.282921101	1.354540276
N212	N	1.291657927	1.654050233
N213	N	1.296842308	1.975850316
N214	N	1.292792471	2.346008219
N215	N	1.27813122	2.140112202
N216	N	1.279899373	0.999756127
N217	N	1.274743071	0.979303544
N218	N	1.279078324	1.79749576
N219	N	1.289450999	4.882462973
N220	N	1.282777205	1.680817709
N221	N	1.278062565	0.473981034
N222	N	1.286116576	1.662844607
N223	N	1.286826793	2.010943719
N224	N	1.291061658	1.903799146
N225	N	1.282588914	1.245024867
N226	N	1.266295084	-0.284047165
N227	N	1.285388927	1.825661903
N228	N	1.286956869	2.304134289
N229	N	1.28815687	3.932639876
N230	N	1.27557343	1.348784198
N231	N	1.262409699	-0.187139949
N232	N	1.285554162	1.56135734
N233	N	1.295323244	1.886122294
N234	N	1.289265543	1.851963154
N235	N	1.291378681	2.274336711
N236	N	1.276898623	0.906679321
N237	N	1.286726138	1.461787586
N238	N	1.284211368	0.957041046
N239	N	1.285452085	1.082832626
N240	N	1.279664303	1.008334169
N241	N	1.289498718	1.789115605
N242	N	1.291931163	3.837354506
N243	N	1.29255007	3.975198645
N244	N	1.287056972	2.931611291
N245	N	1.271650684	0.848542052
N246	N	1.288427177	2.358474792
N247	N	1.285370585	0.789561467
N248	N	1.273514713	-0.383432467
N249	N	1.264823661	-1.51951758
N250	N	1.28350512	3.276800608
N251	N	1.275086857	0.483553772
N252	N	1.276077561	0.589693379
N253	N	1.285713294	1.76668317
N254	N	1.288765524	2.306029995
N255	N	1.278298562	0.870704019
N256	N	1.2898286	3.267341903
N257	N	1.284450971	1.926908244
N258	N	1.284324414	1.661112485
N259	N	1.288201575	1.638570275
N260	N	1.280445446	0.781126819
N261	N	1.293704929	2.075678712
N262	N	1.286103923	1.86891269
N263	N	1.288552441	1.501002562
N264	N	1.286511388	2.156272677
N265	N	1.289506141	2.69567918
N266	N	1.277733104	0.075077997
N267	N	1.274382809	1.097605194
N268	N	1.293916699	2.475191131
N269	N	1.294190722	3.765122339
N270	N	1.282824342	1.153039445
N271	N	1.289158811	1.803191494
N272	N	1.279392024	1.452047953
N273	N	1.283144437	0.981549266
N274	N	1.265736708	-0.094318575
N275	N	1.292959636	1.671730713
N276	N	1.278230536	1.510748685
N277	N	1.287599185	1.676077417
N278	N	1.283856708	1.269025068
N279	N	1.275316288	0.431870626
N280	N	1.279398401	1.097729352
N281	N	1.27962791	1.43222043
N282	N	1.288091167	2.364670417
N283	N	1.267861769	-0.641113865
N284	N	1.279241376	1.329685817
N285	N	1.28915501	2.103300905
N286	N	1.276695443	1.36995935
N287	N	1.275237208	0.743927748
N288	N	1.280368367	1.570088357
N289	N	1.272781697	-0.175656445
N290	N	1.273203109	0.182557152
N291	N	1.267665065	-0.465411696
N292	N	1.283605817	1.412220993
N293	N	1.270787803	0.416396794
N294	N	1.286203938	1.564426439
N295	N	1.276946709	-0.598120615
N296	N	1.275684614	1.943782518
N297	N	1.2830235	1.377015924
N298	N	1.271958757	0.899808024
N299	N	1.281330092	1.692153278
N300	N	1.266801866	1.058567182
N301	N	1.274835862	0.910433543
N302	N	1.277898667	1.383287759
N303	N	1.285552145	2.483447778
N304	N	1.273907274	-0.475312748
N305	N	1.288530727	2.079861253
N306	N	1.285148362	3.065307601
N307	N	1.291888011	3.524774089
N308	N	1.276914319	1.62015694
N309	N	1.286223286	2.131632868
N310	N	1.288332846	2.526660306
N311	N	1.286453039	0.805775902
N312	N	1.293010617	2.018333728
N313	N	1.274619235	1.752058161
N314	N	1.286709444	1.735205908
N315	N	1.282194318	1.423500239
N316	N	1.284304718	0.117509354
N317	N	1.284651878	1.704285026
N318	N	1.287855293	1.424747248
N319	N	1.29846218	1.591851337
N320	N	1.287526454	1.848345158
N321	N	1.27324856	0.774845584
N322	N	1.282351347	1.318626726
N323	N	1.287115411	1.965192647
N324	N	1.275429852	0.057113576
N325	N	1.28576771	2.33167028
N326	N	1.281199139	1.07685221
N327	N	1.280986383	1.684234922
N328	N	1.277815021	1.538329632
N329	N	1.284171558	2.852613162
N330	N	1.282208152	0.717233265
N331	N	1.281879998	1.635160699
N332	N	1.292109789	2.128225841
N333	N	1.271162865	0.077396613
N334	N	1.271070979	1.002755603
N335	N	1.280923362	1.037627881
N336	N	1.295881214	2.87505507
N337	N	1.291735338	2.090450873
N338	N	1.303437969	4.044252399
N339	N	1.282504182	2.506162665
N340	N	1.27950236	2.571550896
N341	N	1.29643171	2.426967305
N342	N	1.286277047	2.532296981
N343	N	1.279639264	0.828223246
N344	N	1.269357143	-0.488499343
N345	N	1.276350942	0.578834067
N346	N	1.283966492	0.280457892
N347	N	1.260763587	-1.270319763
N348	N	1.283603539	1.926046994
N349	N	1.28282552	1.696993977
N350	N	1.282379408	1.44765663
N351	N	1.278740527	1.286255443
N352	N	1.292787359	3.596317126
N353	N	1.29836814	2.504347954
N354	N	1.274748497	1.065159021
N355	N	1.274597255	1.498643204
N356	N	1.292743173	1.335723385
N357	N	1.28076702	1.961468295
N358	N	1.285423867	0.028332297
N359	N	1.290867933	0.894841085
N360	N	1.272462696	-0.075257021
N361	N	1.280558005	0.452994686
N362	N	1.285468288	2.153670935
N363	N	1.278865822	1.58705264
N364	N	1.279727056	2.346878099
N365	N	1.299268026	1.472126612
N366	N	1.287047128	1.209383844
N367	N	1.271324859	0.172023071
N368	N	1.263030652	0.999764891
N369	N	1.282627155	0.59928692
N370	N	1.293940391	2.015959952
N371	N	1.289314557	1.713116824
N372	N	1.288917194	0.769592488
N373	N	1.291248311	2.982730095
N374	N	1.299769323	2.478934834
N375	N	1.271976097	1.308680841
N376	N	1.292071452	2.923202918
N377	N	1.280923847	1.742938297
N378	N	1.288958567	2.347590377
N379	N	1.277004762	0.520215178
N380	N	1.283067592	1.644031975
N381	N	1.302359611	1.455629431
N382	N	1.282867167	1.237446849
N383	N	1.292482289	2.735964951
N384	N	1.284282526	2.364883791
N385	N	1.280923595	1.700694181
N386	N	1.292688698	2.193117473
N387	N	1.275825327	1.349187606
N388	N	1.300486163	2.67290646
N389	N	1.288470724	2.247102739
N390	N	1.286470576	1.345265096
N391	N	1.282364785	0.312164917
N392	N	1.2653714	-0.100384393
N393	N	1.271350749	2.780115412
N394	N	1.281396615	2.120322175
N395	N	1.289033836	1.372535788
N396	N	1.277685646	0.259522283
N397	N	1.277176635	0.767063651
N398	N	1.282289311	1.747148495
N399	N	1.280303552	0.842987387
N400	N	1.279508269	0.957834916
N401	N	1.288622507	1.514672171
N402	N	1.273546076	-0.279054854
N403	N	1.272551554	0.741011991
N404	N	1.293412394	2.52218164
N405	N	1.283815364	2.077126195
N406	N	1.282362242	1.343959162
N407	N	1.2817278	1.167788863
N408	N	1.278820479	0.0091697
N409	N	1.276523726	1.384655449
N410	N	1.269367669	-0.492627826
N411	N	1.284380907	0.783753749
N412	N	1.264880605	0.238208318
N413	N	1.275604142	0.668756674
N414	N	1.283477912	0.90127973
N415	N	1.287573396	1.077222114
N416	N	1.274153613	1.661027958
N417	N	1.274582177	-0.166303094
N418	N	1.279164446	0.561957376
N419	N	1.27891939	2.127498451
N420	N	1.276758844	0.968730329
N421	N	1.284025107	0.955299715
N422	N	1.280295731	1.95212715
N423	N	1.282821388	2.949944874
N424	N	1.281754494	1.160882537
N425	N	1.291217474	1.508678482
N426	N	1.288911602	2.315953541
N427	N	1.284827181	2.808727616
N428	N	1.278022984	0.260955543
N429	N	1.277502528	0.782055265
N430	N	1.276728388	0.589249127
N431	N	1.276188719	0.879216399
N432	N	1.274508593	0.778354121
N433	N	1.27243685	0.643083903
N434	N	1.28191385	1.223902266
N435	N	1.27375277	0.304236541
N436	N	1.284013753	3.220045496
N437	N	1.276861021	0.668571466
N438	N	1.282895496	0.5231778
N439	N	1.260698687	-2.022553301
N440	N	1.279836709	1.658665453
N441	N	1.280157903	0.898791281
N442	N	1.281015571	1.576228044
N443	N	1.294499649	1.622140505
N444	N	1.278414326	0.130722891
N445	N	1.290318406	2.49270811
N446	N	1.297100245	2.18208861
N447	N	1.273196311	-0.019569155
N448	N	1.280631133	1.514757247
N449	N	1.285262215	1.492155725
N450	N	1.278216391	2.961175083
N451	N	1.297793476	2.525218458
N452	N	1.288785768	2.528851236
N453	N	1.288285913	2.432337115
N454	N	1.27247671	1.027827935
N455	N	1.276493473	0.756603473
N456	N	1.286530628	2.751066897
N457	N	1.286804035	3.492719861
N458	N	1.283745614	0.224826332
N459	N	1.282650992	0.643753786
N460	N	1.27476194	0.41136161
N461	N	1.277570337	1.087920085
N462	N	1.278219782	0.46021767
N463	N	1.286462371	1.823955452
N464	N	1.259765967	-0.57495583
N465	N	1.289831087	2.024883395
N466	N	1.285300713	1.189745344
N467	N	1.290870875	2.709128572
N468	N	1.292839741	3.430150347
N469	N	1.286194013	1.757473163
N470	N	1.277352834	2.543082445
N471	N	1.279785532	0.369362177
N472	N	1.294956004	2.649566144
N473	N	1.283299555	1.981456984
N474	N	1.276001666	0.50382689
N475	N	1.287204477	1.416003795
N476	N	1.291109771	1.384021479
N477	N	1.273626253	0.317785561
N478	N	1.288234528	2.475195308
N479	N	1.287653439	1.915328065
N480	N	1.274594157	1.920470905
N481	N	1.274758188	0.627557823
N482	N	1.269198355	1.056777111
N483	N	1.275575527	0.826544208
N484	N	1.280149752	1.692147885
N485	N	1.285309532	1.291458535
N486	N	1.289623252	0.497101447
N487	N	1.285078661	2.46238327
N488	N	1.274927103	0.235738749
N489	N	1.276702321	0.857609836
N490	N	1.277534221	1.352475894
N491	N	1.283456654	1.773087988
N492	N	1.275651396	1.45168823
N493	N	1.289008985	2.101946373
N494	N	1.286393615	1.576842139
N495	N	1.294641609	1.838575738
N496	N	1.273451798	-0.28928826
N497	N	1.287556808	2.072286793
N498	N	1.28260233	1.523898652
N499	N	1.284520951	1.390000819
N500	N	1.284554086	0.56111732
N501	N	1.28804657	1.839602712
N502	N	1.28946852	1.682480572
N503	N	1.266639598	1.764277427
N504	N	1.294450572	3.990928301
N505	N	1.279817223	2.04022073
N506	N	1.287868996	1.716494273
N507	N	1.288569334	2.217871998
N508	N	1.279646115	1.422536962
N509	N	1.266704508	0.037078021
N510	N	1.277378262	1.328833205
N511	N	1.282761581	1.433715006
N512	N	1.285230834	1.456823081
N513	N	1.268667989	0.179079562
N514	N	1.267166798	0.495557548
N515	N	1.279673752	1.134840502
N516	N	1.273662493	0.5192314
N517	N	1.276100381	-0.151050035
N518	N	1.286877532	1.318961
N519	N	1.281844127	1.655579635
N520	N	1.281420413	0.65962502
N521	N	1.283513901	2.034356576
N522	N	1.284364322	1.283016202
N523	N	1.281946152	1.322786106
N524	N	1.278693051	0.42398511
N525	N	1.290385653	1.399499791
N526	N	1.279342407	1.111464806
N527	N	1.277074835	0.553100264
N528	N	1.291000792	1.902673118
N529	N	1.273678973	0.479091669
N530	N	1.275456737	-0.350111412
N531	N	1.283557681	2.858177111
N532	N	1.269787343	-1.66674924
N533	N	1.299922905	2.914144999
N534	N	1.290568602	1.832091347
N535	N	1.281583429	0.937292995
N536	N	1.285623017	0.927080648
N537	N	1.270255452	0.651003798
N538	N	1.292278043	1.689384479
N539	N	1.287410924	1.055609798
N540	N	1.265774393	0.973825333
N541	N	1.277534703	-0.169818969
N542	N	1.286805006	1.554443356
N543	N	1.283336745	2.062194095
N544	N	1.281084889	0.661797453
N545	N	1.274741295	-0.490170702
N546	N	1.288521444	2.128544298
N547	N	1.282523806	1.551910219
N548	N	1.29224808	1.798903623
N549	N	1.278769896	0.950486231
N550	N	1.293816183	3.020046305
N551	N	1.286209142	1.386774007
N552	N	1.273016255	0.924802982
N553	N	1.279195272	1.717584143
N554	N	1.297092069	4.314071166
N555	N	1.274126765	0.675247612
N556	N	1.276688906	0.43527552
N557	N	1.2735091	0.357686461
N558	N	1.289494477	2.268506539
N559	N	1.28140774	1.725092405
N560	N	1.282915365	1.827916661
N561	N	1.286375495	1.35724022
N562	N	1.279999173	1.172293991
N563	N	1.285751792	2.549192509
N564	N	1.276147708	2.029633512
N565	N	1.292398031	2.917731122
N566	N	1.285572492	1.01045356
N567	N	1.285757992	0.517324765
N568	N	1.290704696	3.358457717
N569	N	1.294836448	1.241467954
N570	N	1.285670776	1.515411023
N571	N	1.287329756	3.106336411
N572	N	1.287650236	1.906424162
N573	N	1.274793984	0.50080333
N574	N	1.2883458	3.351055291
N575	N	1.272023807	1.038688246
N576	N	1.276536829	1.109695072
N577	N	1.29354877	1.680815997
N578	N	1.289466696	3.328290767
N579	N	1.29999689	2.891876149
N580	N	1.291274798	3.574172238
N581	N	1.290120125	1.511650865
N582	N	1.282745423	2.165431799
N583	N	1.275946739	0.698364935
N584	N	1.27752528	0.818160078
N585	N	1.289589667	1.67977523
N586	N	1.286612185	2.436204347
N587	N	1.27230547	1.286636705
N588	N	1.279354133	2.017876294
N589	N	1.300735846	2.510664403
N590	N	1.285024525	3.406989087
N591	N	1.281181364	1.636958173
N592	N	1.277303036	0.965138961
N593	N	1.279216634	0.941775042
N594	N	1.279871087	1.969431743
N595	N	1.275096787	0.685403384
N596	N	1.292541414	2.378863609
N597	N	1.284123288	1.827907219
N598	N	1.292404116	2.890095005
N599	N	1.274630323	1.407430023
N600	N	1.272408953	1.224364506
N601	N	1.272508703	-0.122016859
N602	N	1.27766619	1.641410199
N603	N	1.28604878	2.933857366
N604	N	1.273775797	0.428735412
N605	N	1.272970679	-0.094090864
N606	N	1.279436554	0.564414017
N607	N	1.2825249	0.579170138
N608	N	1.284456288	2.041432607
N609	N	1.286257909	2.095368466
N610	N	1.298402328	2.39320075
N611	N	1.289990791	1.904515469
N612	N	1.283636464	1.505191714
N613	N	1.282747352	2.022106167
N614	N	1.303100279	1.418295845
N615	N	1.27185	-0.425736856
N616	N	1.282739692	1.047402473
N617	N	1.28054444	0.470003371
N618	N	1.29224077	1.937794154
N619	N	1.271922771	-0.245938253
N620	N	1.285936617	1.40516187
N621	N	1.279453118	1.203472441
N622	N	1.298214765	3.44782822
N623	N	1.286197998	1.938313273
N624	N	1.275369751	0.725064354
N625	N	1.274441245	0.849372123
N626	N	1.287238264	1.772335107
N627	N	1.272802585	-0.474361733
N628	N	1.284231066	2.033773593
N629	N	1.284471745	1.530692551
N630	N	1.2682117	0.020489353
N631	N	1.27375758	-0.031197409
N632	N	1.289022773	3.301991964
N633	N	1.297046255	1.786671349
N634	N	1.278251758	1.112631836
N635	N	1.285072969	1.451436868
N636	N	1.28611393	0.976386072
N637	N	1.282366888	1.85602935
N638	N	1.280400088	1.557578755
N639	N	1.292390584	3.328136034
N640	N	1.287614951	1.962813335
N641	N	1.279823222	1.425392248
N642	N	1.283277454	2.986860241
N643	N	1.285733972	2.710228205
N644	N	1.274814991	-0.205302676
N645	N	1.291091311	3.927417212
N646	N	1.271256622	-0.065133722
N647	N	1.282695075	3.73298162
N648	N	1.281803083	1.155060071
N649	N	1.277318846	1.570474907
N650	N	1.290295771	3.320921995
N651	N	1.275216477	1.072644986
N652	N	1.286449312	0.726617455
N653	N	1.289030683	1.926825454
N654	N	1.272789907	0.227279905
N655	N	1.281649548	0.947330656
N656	N	1.29513979	2.015406119
N657	N	1.288952671	1.537906662
N658	N	1.281146299	1.397855846
N659	N	1.259853695	-0.342996894
N660	N	1.282632892	1.24363566
N661	N	1.285156534	3.016403411
N662	N	1.28645024	1.639011175
N663	N	1.276954011	1.008217696
N664	N	1.290225339	3.202162095
N665	N	1.273253398	0.256453584
N666	N	1.295755181	1.730205547
N667	N	1.288410878	1.567417735
N668	N	1.28143615	-0.349368604
N669	N	1.280313622	0.933674818
N670	N	1.274326534	0.777054345
N671	N	1.284434636	1.168961075
N672	N	1.272144155	-0.01545085
N673	N	1.283904755	2.360930051
N674	N	1.274207882	0.498288654
N675	N	1.273381249	0.135953312
N676	N	1.283943004	1.843137843
N677	N	1.287930753	1.357335385
N678	N	1.275026766	1.031534446
N679	N	1.276430687	1.31708997
N680	N	1.289999528	1.069245856
N681	N	1.284604071	2.258625623
N682	N	1.283470759	2.089374913
N683	N	1.285818733	3.000847732
N684	N	1.291149657	2.988999262
N685	N	1.290665286	2.349214928
N686	N	1.268267189	1.342783586
N687	N	1.30525849	4.901684911
N688	N	1.298022257	2.287440958
N689	N	1.288268325	1.185184255
N690	N	1.283035038	1.037206694
N691	N	1.270193312	0.250162536
N692	N	1.270191236	-0.400836853
N693	N	1.27306384	-0.005813988
N694	N	1.286563596	1.333959798
N695	N	1.281313829	0.897969049
N696	N	1.282982282	1.054044843
N697	N	1.278384743	1.223657676
N698	N	1.292158989	3.810949464
N699	N	1.273786556	1.20841005
N700	N	1.277519897	0.80936532
N701	N	1.279197135	1.654637625
N702	N	1.285988316	1.22059938
N703	N	1.284925383	0.702044419
N704	N	1.278901416	1.287825099
N705	N	1.28456275	1.743724207
N706	N	1.281918984	0.063743808
N707	N	1.285081204	1.301221916
N708	N	1.284886566	2.545385505
N709	N	1.279721562	0.538052947
N710	N	1.266123841	-0.084386239
N711	N	1.276393318	1.885228271
N712	N	1.278760694	1.691987864
N713	N	1.285657877	1.811365812
N714	N	1.276296285	0.883181508
N715	N	1.284915269	3.287855076
N716	N	1.281334198	2.380353307
N717	N	1.285118437	0.894314559
N718	N	1.283447605	1.681282601
N719	N	1.291130181	2.538863339
N720	N	1.272372891	0.52731635
N721	N	1.291786977	3.096935739
N722	N	1.294384907	2.721278108
N723	N	1.270869219	-0.146832029
N724	N	1.29210938	1.874512851
N725	N	1.276554283	-0.243671232
N726	N	1.280807485	0.216420798
N727	N	1.299537186	4.189958279
N728	N	1.296531901	2.952757234
N729	N	1.290033278	2.994416669
N730	N	1.286800702	1.009227921
N731	N	1.288312129	0.941989803
N732	N	1.27854403	1.094951288
N733	N	1.275770191	0.61468157
N734	N	1.288027508	2.062307832
N735	N	1.274200721	1.011749728
N736	N	1.288213513	1.952502132
N737	N	1.28582875	3.180491956
N738	N	1.275987886	0.173452531
N739	N	1.28753722	3.699040991
N740	N	1.293048442	1.417372433
N741	N	1.28985126	1.870180548
N742	N	1.288565027	3.214230609
N743	N	1.278667463	1.814157806
N744	N	1.286467102	1.822532646
N745	N	1.275040429	-0.478419965
N746	N	1.285888667	2.065428868
N747	N	1.274034859	0.504658984
N748	N	1.288292444	1.74805212
N749	N	1.283925088	1.327105038
N750	N	1.295065029	3.366960708
N751	N	1.275912266	0.144012226
N752	N	1.293872418	2.60704512
N753	N	1.299676066	2.824848981
N754	N	1.296475779	3.672833262
N755	N	1.293307931	2.160274233
N756	N	1.289004858	1.115774791
N757	N	1.284191959	0.836655046
N758	N	1.2795969	1.328285575
N759	N	1.279357826	3.274776596
N760	N	1.264147785	0.673438539
N761	N	1.268968283	0.539977121
N762	N	1.297970155	3.061554635
N763	N	1.26661858	0.95081768
N764	N	1.28593822	1.790873316
N765	N	1.294657061	1.766309975
N766	N	1.285536319	2.264462067
N767	N	1.283109155	1.23959443
N768	N	1.276528475	1.729278119
N769	N	1.281410501	2.615523485
N770	N	1.282836553	1.674132518
N771	N	1.282305062	1.814250537
N772	N	1.277302929	2.787685228
N773	N	1.277087753	1.310092161
N774	N	1.281037975	0.407973544
N775	N	1.276423874	0.568769987
N776	N	1.289806871	1.387424166
N777	N	1.285291559	2.121438611
N778	N	1.284954448	2.291819591
N779	N	1.282373137	2.221661733
N780	N	1.292055506	2.44790619
N781	N	1.282707456	1.616473295
N782	N	1.289499193	2.317600039
N783	N	1.275686573	0.915070393
N784	N	1.27595479	0.603395228
N785	N	1.285624841	2.032589589
N786	N	1.287498254	1.397980764
N787	N	1.271651694	0.108698755
N788	N	1.269079328	-0.997098668
N789	N	1.284782814	2.004552844
N790	N	1.280862173	1.370574601
N791	N	1.281928175	0.790810974
N792	N	1.280965924	1.996733267
N793	N	1.286194934	2.256402448
N794	N	1.269638198	-0.007070458
N795	N	1.27959047	1.37131793
N796	N	1.285112938	2.37112136
N797	N	1.28018162	0.903262819
N798	N	1.283125666	1.401652437
N799	N	1.281367513	1.349250127
N800	N	1.284919838	0.828396521
N801	N	1.287664712	2.571998374
N802	N	1.284056995	1.798662639
N803	N	1.289448923	2.027865728
N804	N	1.270177705	0.007665053
N805	N	1.298467646	2.687808353
N806	N	1.29413724	2.133318122
N807	N	1.286972131	1.841489066
N808	N	1.293704929	2.325438236
N809	N	1.267908663	-0.030919078
N810	N	1.283696148	1.404020985
N811	N	1.294327465	1.66151397
N812	N	1.295981551	3.681376563
N813	N	1.284308769	1.150190506
N814	N	1.278245777	0.89281696
N815	N	1.280337818	1.123183422
N816	N	1.282833234	1.997425176
N817	N	1.288526657	0.549257409
N818	N	1.279522104	2.183029709
